Region,m_sku_desc,Actual_Tons,Predicted_Tons,Algorithm,MAPE,WMAPE,Error,Model_Index,ProcessID
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,15.044,-10.078371629498234,Arima,1.1250860611781808,1.140957172536816,25.122371629498232,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,31.75,-5.502224551727078,Arima,1.1250860611781808,1.140957172536816,37.25222455172708,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,13.588,-15.878384550637561,Arima,1.1250860611781808,1.140957172536816,29.46638455063756,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,13.558,11.39259400274195,Arima,1.1250860611781808,1.140957172536816,2.16540599725805,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,12.68,-9.08261042472015,Arima,1.1250860611781808,1.140957172536816,21.76261042472015,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,20.862,-5.070584671572913,Arima,1.1250860611781808,1.140957172536816,25.93258467157291,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,14.373,-1.767246226371813,Arima,1.1250860611781808,1.140957172536816,16.14024622637181,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,17.974,4.223458012036671,Arima,1.1250860611781808,1.140957172536816,13.750541987963329,"0,2",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.412,1.7429152635014713,Lasso,0.7349792140911285,0.6781388635879582,-0.3309152635014714,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.508,2.5535323390976394,Lasso,0.7349792140911285,0.6781388635879582,-1.0455323390976394,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.5519999999999998,2.8948956934834906,Lasso,0.7349792140911285,0.6781388635879582,-1.3428956934834908,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.228,1.8136444254080608,Lasso,0.7349792140911285,0.6781388635879582,-0.5856444254080608,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.501,0.9184173314238466,Lasso,0.7349792140911285,0.6781388635879582,0.5825826685761533,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.459,2.65057004581439,Lasso,0.7349792140911285,0.6781388635879582,-0.19157004581439008,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.3530000000000002,3.1582789116973453,Lasso,0.7349792140911285,0.6781388635879582,-1.8052789116973451,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.344,3.0944832671570097,Lasso,0.7349792140911285,0.6781388635879582,-1.7504832671570096,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.1830000000000003,1.615722835514096,Lasso,0.7349792140911285,0.6781388635879582,0.5672771644859043,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.154,3.4043846927674823,Lasso,0.7349792140911285,0.6781388635879582,-1.2503846927674824,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.2,2.501301757513406,Lasso,0.7349792140911285,0.6781388635879582,-1.301301757513406,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.874,3.383950384399796,Lasso,0.7349792140911285,0.6781388635879582,-1.509950384399796,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.476,3.61856540416043,Lasso,0.7349792140911285,0.6781388635879582,-2.14256540416043,"0,0",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,3.83,6.573908716569425,Lasso,2.7961732417497296,0.47876236376527165,-2.7439087165694254,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,7.535,6.581439041870544,Lasso,2.7961732417497296,0.47876236376527165,0.9535609581294562,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,10.317,6.9787570898302365,Lasso,2.7961732417497296,0.47876236376527165,3.3382429101697637,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,5.816,7.769500790220181,Lasso,2.7961732417497296,0.47876236376527165,-1.9535007902201809,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,6.497000000000001,5.788382847267636,Lasso,2.7961732417497296,0.47876236376527165,0.7086171527323648,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,6.2589999999999995,5.765829145471227,Lasso,2.7961732417497296,0.47876236376527165,0.4931708545287723,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,4.822,7.264183866967434,Lasso,2.7961732417497296,0.47876236376527165,-2.442183866967434,"0,1",1
